URL,Burmese,Translated,Google Translate
https://twitter.com/slin632660063/status/1370943794951155719,ဓမ္မဘက်တော်သားတွေ ဘယ်သူမှန်မှန် အပ်ရှရာလေးကစ မရစေချင်တာ ကျမ ဆန္ဒပါ ထိတိုင်း ရှတိုင်း ကျဆုံးသွားတိုင်း ကျန်ခဲ့တဲ့ မိသားစု နဲ့ ထပ်တူ ဝမ်းနည်း ငိုကျွေး ရပါတယ် အဓမ္မဝါဒီ တွေ အမြန်ဆုံး ကျဆုံးပါစေ #WhatIsHappeningInMyanmar #SaveMyanmar #အရေးတော်ပုံအောင်ရမည် https://t.co/rEd1sdw0R1,The just people do not want harm regardless of who is right. I am sad and cry with the families who lost their loved ones. May the tyrants fail soon #WhatIsHappeningInMyanmar #SaveMyanmar #WinTheUprising (https://t.co/rEd1sdw0R1),"I don't want anyone from the religious side to receive a proper apsharah. I wish that every time a shah falls, we can mourn with the rest of the family. Let the evildoers die as soon as possible."
https://twitter.com/KyalSin17144388/status/1414995020273303554,ကိုဗစ်နဲ့ အာရုံလွှဲ ကိုဗစ်နဲ့ ပြည်သူကို ဝန်ပိအောင်လုပ်ပြီး မတရား အာဏာလိုချင်နေတာ စောက်ရှက်မရှိဘူးလား မအလရေ -အဲ့လိုလုပ်လို့ ပြည်သူက အာရုံလွဲမယ်မထင်နဲ့ ဒီချိန်မှာ ခလုတ်တိုက် ရင်တောင် မအလ မင်းအောင်လှိုင် / မင်းအောင်လှိုင် မအလ ပါပဲ #အရေးတော်ပုံအောင်ရမည်,"Are you not ashamed when you try to mislead the people with Covid and burden them, Min Aung Hlaing. Don’t you think that you can mislead the people. You will be the same even if there is hiccup. #WinTheUprising.",Don't you feel ashamed that you want to take power unfairly with Kovid and distract people with Kovid?
https://twitter.com/pyaezone/status/1435134320503525376,5/ AA ကတော့ ဝ ထက် သမိုင်းကြောင်းအရပိုနီးစပ်ပေမဲ့ သူတို့ရွေးချယ်မှုကို လေးစားရမှာပါ ထို့အတူ ကရင်နီတို့ ကရင်တို့ ကချင်တို့နဲ့ ရှမ်းတို့လည်း အတူတူပါပဲ ဘယ်တော့မှာ ပြည်ထောင် မစု ခဲ့တဲ့ ပြည်ထောင်စုကြီးကို ဒီတခါတော့ တကယ်အကောင်အထည်ဖော်နိုင်ကောင်းလောက်ပါရဲ့ #အရေးတော်ပုံအောင်ရမည်,"AA is closer (to us) historically than the Wa, but we will respect their choice. It is the same for the Kareni, Karen, Kachin and Shan states. It seems like it is possible to establish the strong republic this time. #WinTheUprising","5/ AA is historically closer than Wa, but their choice must be respected. Similarly, Karenni, Karen, Kachin, and Shan are the same. The great union that has never been united will be implemented this time."
https://twitter.com/MizzimaNews/status/1526599718452613122,အကြမ်းဖက်စစ်အာဏာရှင် ချေမှုန်းရေး တနင်္သာရီတိုင်း၊ သရက်ချောင်းမြို့နယ် သပိတ်စစ်ကြောင်း ==== အကြမ်းဖက် ဖက်ဆစ် စစ်အာဏာရှင် ဆန့်ကျင်ရေး တနင်္သာရီတိုင်း၊ သရက်ချောင်းမြို့နယ် သပိတ်စစ်ကြောင်း ဟာ ယနေ့ မေလ ၁၇ ရက်တွင် လှည့်လည်ကြွေးကြော်ဆန္ဒပြကြသည်။ #အရေးတော်ပုံအောင်ရမည် #ဆန္ဒပြ #Mizzima https://t.co/gQfwW8PAYy,"Defeating the terrorist dictator | Tanintharyi Division | Thayat Chaung Strike === The strike for rebelling against the terrorist dictator in Thayat Chaung township, Tanintharyi Division, is happening today on May 17th. #WinTheUprising #Strike #Mizzima (https://t.co/gQfwW8PAYy)","Tanintharyi division of the terrorist military dictatorship. Thare Chaung Township strike column ==== Tanintharyi Division against the terrorist fascist military dictatorship. On May 17th, the strike column of Thare Chaung Township went around shouting and protesting. #ชี่วัยตั่ม้า #แล้ว้ย #Mizzima https://t.co/gQfwW8PAYy"
https://twitter.com/KyiBagan/status/1387971930683228161,မအလတွေ ဘိုင်ပြတ်ခါနီးပီ ရေ မီး စားသောက် စည်ပင်၊ ​ဗဟိုဘဏ်ကလဲ ေငွတွေလာအပ်ကြလှည့်ပါတဲ့😂😂😂 အကုန်လုံးဝ( လုံးဝ)အခွန် မဆောင်ကြပါနဲ့ အကြံပြုပါရစေ ဒီတိုင်းဆို မကြာ​ဘူး ပြုတ်ကြတော့မာပါ။ ပြည်သူတွေလဲ CDM လုပ်ဖို့နှင့် စစ်တပ်ထုတ်ကုန်မသုံးဖို့ #Boycott လုပ်ကြပါ။ #အရေးတော်ပုံအောင်ရမည်။ https://t.co/bjKSIGDW9D,"The MAL are close to bankruptcy. (They are) urging the water, electricity and municipal committees, as well as the central bank to come deposit the money. It is advisable to not pay tax at all. They are close to bankruptcy like this. People are urged to not use the military’s products and #Boycott them. #WinTheUprising. (https://t.co/bjKSIGDW9D)","Last month, the municipality was about to run out of electricity, water, and food. The central bank is turning money around. People should #Boycott to CDM and not to use military products. #Must have a good image. https://t.co/bjKSIGDW9D"
https://twitter.com/Minmgmg62400798/status/1457974698365620225,Update News ယနေ့ 09-11-2021 ရက်နေ့ ဒီပဲယင်းမြို့နယ် ကုန်းရိုးကျေးရွာ တွင် မိမစစ်ဖမစစ် စစ်ခွေးများ လက်ချက်ဖြင့် နေအိမ် ၅ လုံးပြာကျသည်အထိ ဖြစ်ခဲ့ရပါတယ် လက်ရှိ တပ်တည်အနောက်ရွာမှာလည်း အိမ်တလုံး မီးရှိူ့နေတယ်လို့ကြားသိရပါတယ် ခွေးမျိုးတုန်းမှ ကြေအေးမယ် #အရေးတော်ပုံအောင်ရမည် https://t.co/hApcs1BiXH,Update News –9-11-2021. 5 houses are burnt down today in Koneyoe Village in Deepaeyin Township today by the soliders. They are also burning another house down in Tattae Anaut Village currently. (We) will only be happy if they are banished! #WinTheUprising (https://t.co/hApcs1BiXH),"Update News Today, on 09-11-2021, 5 houses were burned down by the hands of military dogs in Gon Ro Village, Dipaying Township. I heard that a house is also on fire in the village west of the current military base."
https://twitter.com/YalYal51898653/status/1377533306456088582,1.4.2021 Medical Family အာရုဏ်ဦးသပိတ် ၂၀၀၈ ဥပဒေ အပြီးပိုင် ဖျက်သိမ်းပြီး တိုင်းရင်းသားပေါင်း လူမျိုးပေါင်းစုံ ပြည်သူများ၏ ခိုင်မာသော ဖက်ဒရယ် ဒီမိုကရေစီပြည်ထောင်စုကြီး ပေါ်ထွန်းလာပါပြီ ဓမ္မ အဓမ္မ ယှဉ်လာက ဓမ္မသည်သာအောင်နိုင်ရ ရွှေပြည်တော်ကြီး ပေါ်စေသော် #အရေးတော်ပုံအောင်ရမည် https://t.co/RZJTFkvuaQ,"1.4.2021 Medical Family Dawn Strike 2008 Constitution is cancelled completely, and a united Federal Democracy republic with all ethic groups and faiths will be formed. Golden state will be formed with justice, when the just and unjust is on the line. #WinTheUprising (https://t.co/RZJTFkvuaQ)",1.4.2021 Medical Family Dawn Strike The 2008 law has been completely abolished and a strong federal democratic union of people of all ethnicities has emerged.
https://twitter.com/ZeeKwat23/status/1383299202365616130,မြန်မာနှစ်ကူး အခါသမယ မှာ စိတ်သစ် လူသစ် နဲ့ တော်လှန်ရေး အောင်မြင် တဲ့ အထိ ဆက်တိုက်နိုင်ကြပါစေ။ လိုအင် ဆန္ဒ များပြည့်ဝ ကြပါစေ။ ရန်သူမျိုး ငါးပါး မှ ကင်းဝေး နိုင်ကြပါစေ။ #TowardsFederalUnion #အရေးတော်ပုံအောင်ရမည် https://t.co/31ZY5voshN,"May (we) be able fight on with new spirit in this Myanmar New Year eve, until we are successful in this uprising. May all the wishes come true. May (we) all be safe from the enemies. #TowardsFederalUnion #WintheUprising (https://t.co/31ZY5voshN)","On the occasion of the Burmese New Year, let's continue until the revolution succeeds with a new mind and new people. May your desires be fulfilled. May you be safe from the five types of enemies. #TowardsFederalUnion #Must be successful https://t.co/31ZY5voshN"
https://twitter.com/StopMyanmarCoup/status/1365445384563163137,“သူမလာ ကိုယ်ရောက် သူရောက် ကိုယ်ပျောက် သူစု ကိုယ်ခွဲ သူခွဲ ကိုယ်စု” တဲ့ ယှဥ်ပြိုင်ရန် မတန်လွန်းလို့ သည်အရိုင်းကောင်တွေနဲ့ ထိပ်တိုက်ရင်မဆိုင် အိမ်ပြန် ခဏနားကြပါစို့။ (ဖေဖေါ်ဝါရီ ၂၆ရက်၊ ၂၀၂၁။) #Feb26Coup #နွေဦးတော်လှန်ရေး #အရေးတော်ပုံအောင်ရမည် #WhatsHappeningInMyanmar,"Let’s go home and rest without facing these wild animals because it is not worth it to do the following “we go when they don’t come, disappear when the come, they gather we disperse, they disperse we gather” #Feb26Coup #SummerUprising #WinTheUprising #WhatsHappeningInMyanmar","It's not worth it to compete with ""she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came, she came. (February 26, 2021.) #Feb26Coup #洗滑电影 #李雪院Aung Lấp #WhatsHappeningInMyanmar"
https://twitter.com/AungZaw97144787/status/1390703613702332418,ပုံမှန်ပြန်ဖြစ် နေပြီလို့ သင့်ထင်ပါသလား ဒါဟာ စစ်ကိုင်းတိုင်း ကနီမြို့နယ် က စစ်ဘေးရှောင် ပြည်သူတွေ ပါ ဘယ်လို ပုန်းရှောင် နေရတယ် ဒုက္ခခံနေရသလဲ ဆိုတာ သတိရပါ သွေးအေးမသွားပါနဲ့ ပြည်သူတို့ 🙏🙏🙏 #အရေးတော်ပုံအောင်ရမည် #Warzone #WhatsHappeningInMyanmar https://t.co/hcXlwig8e5,"Do you think it is back to normal? This is the refugees of war from Karen Township in Sagaing Division. Please remember how difficult it is to hide and suffer people, so do not be forgetful. #WinTheUprising ##Warzone #WhatsHappeningInMyanmar https://t.co/hcXlwig8e5","Do you think it's back to normal? This is the war fleeing people of Kani Township, Sagaing Division. Remember how they are hiding and suffering. Don't be cold-blooded, people 🙏🙏🙏 #ปีปั่วิตัวย์ #Warzone #WhatsHappeningInMyanmar https://t.co/hcXlwig8e5"
https://twitter.com/AungZaw97144787/status/1376105301691101189,မတ်လ ၂၈ ရက်​နေ့ မြင်းခြံတွင် အကြမ်းဖက်စစ်တပ်၏ ပစ်ခတ်မှု​ကြောင့် ကျဆုံး​သော မဇင််မာ​အောင်(ခ) ဇင်ပုဖြစ်သည် မ​သေခင်က ကျဆုံးခဲ့လျင် ၄င်း၏Body အစိတ်အပိုင်းများကို အလိုရှိရာ သုံးရန် လှူဒါန်း​ကြောင်း သူမ၏ လူမှုကွန်ရက်တွင် တင်ခဲ့သည် #အရေးတော်ပုံအောင်ရမည် #MilkTeaAlliance #RejectMilitary https://t.co/v0BaqnxINq,This is Ma Zin Mar Aung @ Zin Pu who was martyred due to the shooting of the terrorist army. She announced the donation of her body parts in her social media before her martyrdom. #WinTheUprising #MilkTeaAlliance #RejectMilitary https://t.co/v0BaqnxINq,"On March 28th, Mazin Ma Aung (b) Zin Pu, who was killed by the terrorist army's gunfire in Mye Farm, posted on her social network that if she had died before her death, she would donate her body parts to be used wherever she wanted. co/v0BaqnxINq"
https://twitter.com/r_rightdefender/status/1385601271772549123,ရန်ကုန်က ငါတို့လက်ထဲမှာပဲ ငါတို့ ထွက်ချင်တဲ့အချိန် လမ်းပေါ်မှာ ငါတို့ လူတွေပြန်ရောက်လာမယ် ငါတို့ကို ဖိနှိပ်လို့မရဘူး ငါတို့မြို့ ငါတို့ပိုင်တယ် ငါတို့နိုင်ငံ ငါတို့ပိုင်တယ် ငါတို့်တော်လှန်ရေး ငါတို့နိုင်အောင်တိုက််မယ် ရန်ကုန်က ငါတို့လက်ထဲမှာ #အရေးတော်ပုံအောင်ရမည် ပုံ - ဧရာဝတီ https://t.co/o9NTAQdUok,Yangon is in our hands. Our people will be on the street anytime we want. We cannot be oppressed. We own our city. We own our country. We will fight our uprising until we win. Yangon is in our hands. #WinTheUprising Sincerely -Irrawady https://t.co/o9NTAQdUok,"Yangon is in our hands. When we want to leave, our people will come back on the streets. We cannot be oppressed. Our city is ours. Our country is ours."
https://twitter.com/MyathlaingKaung/status/1430418407409823746,NUG အစိုးရနဲ့ ပူးပေါင်းပါဝင်ကြဖို့ပါ။ ကိုယ့်သက်ဆိုင်ရာ စစ်ဌာနချုပ် အလိုက်၊ ခရိုင်မှူး၊ တိုင်းမှူး များ အောက်ခြေမှာ အခြေအနေအရပ်ရပ်ကို သုံးသပ်ပြီး တော်လှန်ရေး အစီစဥ်တွေ ချမှတ်ကာ အမြန်ဆုံး အချိန်မီ လုပ်ဆောင်ကြဖို့ သည်နေရာမှ တိုက်တွန်းအပ်ပါတယ်။ #အရေးတော်ပုံအောင်ရမည်,"Let’s cooperate with NUG government. (We) urge you to analyze the situation on the group based on relevant army organization, regional and state leaders’ guidance and implement the uprising programs swiftly. #WinTheUprising","To cooperate with the NUG government. According to your respective military headquarters, District Commander The regional commanders are urged to review the situation at the bottom, formulate revolutionary plans, and act as soon as possible. #ค้วัยตั่ม่"
https://twitter.com/abfsu_burma/status/1408727526088736773,"ယနေ့ (၂၆၊ ၆၊ ၂၀၂၀) တွင် အထက ၆ ရွှေပြည်သာ အခြေခံပညာကျောင်းသားများသမဂ္ဂ (ဗကသများအဖွဲ့ချုပ်) ဖြစ်မြောက်ရေးကော်မတီ သည် ""ငြိမ်းချမ်းရေးအတွက် တိုက်ပွဲရှိရမည်"" ခေါင်းစဉ်ဖြင့် စတစ်ကာ ကမ်ပိန်း ပြုလုပ်ခဲ့ပါသည်။ #ဗကသများအဖွဲ့ချုပ် #ငြိမ်းချမ်ရေးအတွက်တိုက်ပွဲရှိရမယ် #‌အရေးတော်ပုံအောင်ရမည် https://t.co/Ko6uwFDwrW",A Hta Ka 5 Shwe Pyi Thar Basic education student union held the “War for peace” sticker campaign today on 26th June 2020. #BaKaThaFederation #WarForPeace #WinTheUprising https://t.co/Ko6uwFDwrW,"Today (26, 6, 2020), the Organizing Committee of Atka 6 Shwe Pytha Basic Education Students' Union (Bakathas Federation) conducted a sticker campaign with the theme ""There must be a fight for peace"". #แต้วัยที่ยาย #There must be a fight for peace #ป่ว้วัยและ https://t.co/Ko6uwFDwrW"
https://twitter.com/cvdom2021/status/1375840642136301570,Twitter သုံးစွဲနေသည့် ညီအကို မောင်နှမများခင်ဗျာ ကျဆုံးသွားတဲ့ ကျွန်တော်တို့ရဲ့ သူရဲကောင်းတွေကို သူတို့အသက်ရှင်စဉ်တုန်းက ရှိတဲ့ ပုံတွေ၊ အလုပ်အကိုင်တွေနဲ့ ဒါမျိုးလေး Tweet ပေးကြပါ။ ဒီဟာသည် သူတို့ကို ဂုဏ်ပြုရာရောက်သလို တော်လှန်ရေး စိတ်ကိုလဲ မြှင့်တင်စေပါတယ်။ #အရေးတော်ပုံအောင်ရမည်,Hello brothers and sisters on Twitter. Please tweet about the pictures and jobs of our martyred heroes. This will act as a sign of congratulation to them and elevate the motivation for uprising. #WinTheUprising,"To my brothers and sisters on Twitter, please share pictures of our fallen heroes while they were alive. Tweet jobs and such. This honors them and promotes the spirit of revolution. #ค้วัยตั่ม่"
https://twitter.com/Kidx99820196/status/1430521687758434305,သတင်းအမှား ❌ ယနေ့ တပ်မဟာ ၆ နယ်မြေအတွင်း တိုက်ပွဲ မဖြစ်ပွားပါ။ အကြမ်းဖက်စစ်အုပ်စုမှ စစ်အင်အားတိုးလာတာပဲရှိပါတယ်။ PDF အယောက် ၅၀ ကျတာသတင်းသည် စစ်ကောင်စီမှ ဝါဒဖြန့်သော သတင်း အမှားဖြစ်ပါတယ် ။ #အရေးတော်ပုံအောင်ရမည် (•_•),Fake New ❌ There was no war in the 6th brigade area. Terrorist army only had the increase in the number. The news that 50 PDF soldiers have fallen is also the army’s fake news. #WinTheUprising (•_•),Misinformation ❌ There is no fighting in the area of ​​the 6th Brigade today. There is only an increase in the military strength of the terrorist group. The news that 50 people were killed in PDF is a false information spread by the military council. #คุ้วัยวัววับ (•_•)
